"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral","lat","lng","random"
"2014-06-18T00:00:00.000Z","Spain","Chile",0,2,"FIFA World Cup","Rio de Janeiro","Brazil","TRUE",-22.9083,-43.1964,0.9938816110501638
"2014-06-19T00:00:00.000Z","Colombia","Ivory Coast",2,1,"FIFA World Cup","Brasília","Brazil","TRUE",-15.7939,-47.8828,0.8370460095121948
"2014-06-19T00:00:00.000Z","Japan","Greece",0,0,"FIFA World Cup","Natal","Brazil","TRUE",-6.9838,-60.2699,0.5839765953583835
"2014-06-19T00:00:00.000Z","Uruguay","England",2,1,"FIFA World Cup","São Paulo","Brazil","TRUE",-23.5504,-46.6339,0.2662289175503749
"2014-06-20T00:00:00.000Z","Honduras","Ecuador",1,2,"FIFA World Cup","Curitiba","Brazil","TRUE",-25.4297,-49.2719,0.7460541052967575
"2014-06-20T00:00:00.000Z","Italy","Costa Rica",0,1,"FIFA World Cup","Recife","Brazil","TRUE",-8.0539,-34.8808,0.09684072530946475
"2014-06-20T00:00:00.000Z","Switzerland","France",2,5,"FIFA World Cup","Salvador","Brazil","TRUE",-12.9708,-38.5108,0.035313449447054834
"2014-06-21T00:00:00.000Z","Argentina","Iran",1,0,"FIFA World Cup","Belo Horizonte","Brazil","TRUE",-19.9281,-43.9419,0.4378571965928637
"2014-06-21T00:00:00.000Z","Germany","Ghana",2,2,"FIFA World Cup","Fortaleza","Brazil","TRUE",-3.7275,-38.5275,0.40871632925105783
"2014-06-21T00:00:00.000Z","Nigeria","Bosnia and Herzegovina",1,0,"FIFA World Cup","Cuiabá","Brazil","TRUE",-15.5958,-56.0969,0.5706368138262952
"2014-06-22T00:00:00.000Z","Belgium","Russia",1,0,"FIFA World Cup","Rio de Janeiro","Brazil","TRUE",-22.9083,-43.1964,0.6148086077601427
"2014-06-22T00:00:00.000Z","South Korea","Algeria",2,4,"FIFA World Cup","Porto Alegre","Brazil","TRUE",-30.0328,-51.23,0.6044929724618229
"2014-06-22T00:00:00.000Z","United States","Portugal",2,2,"FIFA World Cup","Manaus","Brazil","TRUE",-3.1,-60.0167,0.15102423776545715
"2014-06-23T00:00:00.000Z","Australia","Spain",0,3,"FIFA World Cup","Curitiba","Brazil","TRUE",-25.4297,-49.2719,0.4197685528127335
"2014-06-23T00:00:00.000Z","Brazil","Cameroon",4,1,"FIFA World Cup","Brasília","Brazil","FALSE",-15.7939,-47.8828,0.7093332970008455
"2014-06-23T00:00:00.000Z","Croatia","Mexico",1,3,"FIFA World Cup","Recife","Brazil","TRUE",-8.0539,-34.8808,0.769335878111542
"2014-06-23T00:00:00.000Z","Netherlands","Chile",2,0,"FIFA World Cup","São Paulo","Brazil","TRUE",-23.5504,-46.6339,0.9482591765204962
"2014-06-24T00:00:00.000Z","Costa Rica","England",0,0,"FIFA World Cup","Belo Horizonte","Brazil","TRUE",-19.9281,-43.9419,0.5564143323629152
"2014-06-24T00:00:00.000Z","Greece","Ivory Coast",2,1,"FIFA World Cup","Fortaleza","Brazil","TRUE",-3.7275,-38.5275,0.829475123858084
"2014-06-24T00:00:00.000Z","Italy","Uruguay",0,1,"FIFA World Cup","Natal","Brazil","TRUE",-6.9838,-60.2699,0.42728605461141034
"2014-06-24T00:00:00.000Z","Japan","Colombia",1,4,"FIFA World Cup","Cuiabá","Brazil","TRUE",-15.5958,-56.0969,0.6989491040966247
"2014-06-25T00:00:00.000Z","Bosnia and Herzegovina","Iran",3,1,"FIFA World Cup","Salvador","Brazil","TRUE",-12.9708,-38.5108,0.3035281385393822
"2014-06-25T00:00:00.000Z","Ecuador","France",0,0,"FIFA World Cup","Rio de Janeiro","Brazil","TRUE",-22.9083,-43.1964,0.8249740807435644
"2014-06-25T00:00:00.000Z","Honduras","Switzerland",0,3,"FIFA World Cup","Manaus","Brazil","TRUE",-3.1,-60.0167,0.9952692241863359
"2014-06-25T00:00:00.000Z","Nigeria","Argentina",2,3,"FIFA World Cup","Porto Alegre","Brazil","TRUE",-30.0328,-51.23,0.10169377547750136
"2014-06-26T00:00:00.000Z","Algeria","Russia",1,1,"FIFA World Cup","Curitiba","Brazil","TRUE",-25.4297,-49.2719,0.46486623014862904
"2014-06-26T00:00:00.000Z","South Korea","Belgium",0,1,"FIFA World Cup","São Paulo","Brazil","TRUE",-23.5504,-46.6339,0.8272983724019032
"2014-06-26T00:00:00.000Z","Portugal","Ghana",2,1,"FIFA World Cup","Brasília","Brazil","TRUE",-15.7939,-47.8828,0.4008503865167763
"2014-06-26T00:00:00.000Z","United States","Germany",0,1,"FIFA World Cup","Recife","Brazil","TRUE",-8.0539,-34.8808,0.44537935002115425
"2014-06-28T00:00:00.000Z","Brazil","Chile",1,1,"FIFA World Cup","Belo Horizonte","Brazil","FALSE",-19.9281,-43.9419,0.44349293646981325
"2014-06-28T00:00:00.000Z","Colombia","Uruguay",2,0,"FIFA World Cup","Rio de Janeiro","Brazil","TRUE",-22.9083,-43.1964,0.23560884588457665
"2014-06-29T00:00:00.000Z","Costa Rica","Greece",1,1,"FIFA World Cup","Recife","Brazil","TRUE",-8.0539,-34.8808,0.29574978651084183
"2014-06-29T00:00:00.000Z","Netherlands","Mexico",2,1,"FIFA World Cup","Fortaleza","Brazil","TRUE",-3.7275,-38.5275,0.5958985013028857
"2014-06-30T00:00:00.000Z","France","Nigeria",2,0,"FIFA World Cup","Brasília","Brazil","TRUE",-15.7939,-47.8828,0.10297713121386187
"2014-06-30T00:00:00.000Z","Germany","Algeria",2,1,"FIFA World Cup","Porto Alegre","Brazil","TRUE",-30.0328,-51.23,0.7617471524606971
"2014-07-01T00:00:00.000Z","Argentina","Switzerland",1,0,"FIFA World Cup","São Paulo","Brazil","TRUE",-23.5504,-46.6339,0.11755630712501386
"2014-07-01T00:00:00.000Z","Belgium","United States",2,1,"FIFA World Cup","Salvador","Brazil","TRUE",-12.9708,-38.5108,0.729991365211726
"2014-07-04T00:00:00.000Z","Brazil","Colombia",2,1,"FIFA World Cup","Fortaleza","Brazil","FALSE",-3.7275,-38.5275,0.7562907726271344
"2014-07-04T00:00:00.000Z","France","Germany",0,1,"FIFA World Cup","Rio de Janeiro","Brazil","TRUE",-22.9083,-43.1964,0.8701903741306927
"2014-07-05T00:00:00.000Z","Argentina","Belgium",1,0,"FIFA World Cup","Brasília","Brazil","TRUE",-15.7939,-47.8828,0.8840678916508586
"2014-07-05T00:00:00.000Z","Netherlands","Costa Rica",0,0,"FIFA World Cup","Salvador","Brazil","TRUE",-12.9708,-38.5108,0.7929679110700485
"2014-07-08T00:00:00.000Z","Brazil","Germany",1,7,"FIFA World Cup","Belo Horizonte","Brazil","FALSE",-19.9281,-43.9419,0.5430206822616639
"2014-07-09T00:00:00.000Z","Netherlands","Argentina",0,0,"FIFA World Cup","São Paulo","Brazil","TRUE",-23.5504,-46.6339,0.6717244284420163
"2014-07-12T00:00:00.000Z","Brazil","Netherlands",0,3,"FIFA World Cup","Brasília","Brazil","FALSE",-15.7939,-47.8828,0.4552070295851849
"2014-07-13T00:00:00.000Z","Germany","Argentina",1,0,"FIFA World Cup","Rio de Janeiro","Brazil","TRUE",-22.9083,-43.1964,0.6427072863849201
"2018-06-14T00:00:00.000Z","Russia","Saudi Arabia",5,0,"FIFA World Cup","Moscow","Russia","FALSE",55.7558,37.6178,0.3957110295545838
"2018-06-15T00:00:00.000Z","Egypt","Uruguay",0,1,"FIFA World Cup","Ekaterinburg","Russia","TRUE",55.7558,37.6178,0.18062233178355824
"2018-06-15T00:00:00.000Z","Morocco","Iran",0,1,"FIFA World Cup","Saint Petersburg","Russia","TRUE",59.95,30.3167,0.971971953118671
"2018-06-15T00:00:00.000Z","Portugal","Spain",3,3,"FIFA World Cup","Sochi","Russia","TRUE",43.5853,39.7203,0.018013217694802908
"2018-06-16T00:00:00.000Z","France","Australia",2,1,"FIFA World Cup","Kazan","Russia","TRUE",55.7908,49.1144,0.015444755430430446
"2018-06-16T00:00:00.000Z","Argentina","Iceland",1,1,"FIFA World Cup","Moscow","Russia","TRUE",55.7558,37.6178,0.3114838939323439
"2018-06-16T00:00:00.000Z","Peru","Denmark",0,1,"FIFA World Cup","Saransk","Russia","TRUE",54.1833,45.1833,0.42051555585846545
"2018-06-16T00:00:00.000Z","Croatia","Nigeria",2,0,"FIFA World Cup","Kaliningrad","Russia","TRUE",54.7167,20.5,0.8540604108568544
"2018-06-17T00:00:00.000Z","Costa Rica","Serbia",0,1,"FIFA World Cup","Samara","Russia","TRUE",53.1833,50.1167,0.7985017883759153
"2018-06-17T00:00:00.000Z","Germany","Mexico",0,1,"FIFA World Cup","Moscow","Russia","TRUE",55.7558,37.6178,0.5692117845155262
"2018-06-17T00:00:00.000Z","Brazil","Switzerland",1,1,"FIFA World Cup","Rostov-on-Don","Russia","TRUE",55.7558,37.6178,0.6098020979090018
"2018-06-18T00:00:00.000Z","Sweden","South Korea",1,0,"FIFA World Cup","Nizhny Novgorod","Russia","TRUE",55.7558,37.6178,0.5891636142028693
"2018-06-18T00:00:00.000Z","Belgium","Panama",3,0,"FIFA World Cup","Sochi","Russia","TRUE",43.5853,39.7203,0.2876718358243795
"2018-06-18T00:00:00.000Z","Tunisia","England",1,2,"FIFA World Cup","Volgograd","Russia","TRUE",48.7086,44.5147,0.20182429853070794
"2018-06-19T00:00:00.000Z","Colombia","Japan",1,2,"FIFA World Cup","Saransk","Russia","TRUE",54.1833,45.1833,0.5311429491100317
"2018-06-19T00:00:00.000Z","Poland","Senegal",1,2,"FIFA World Cup","Moscow","Russia","TRUE",55.7558,37.6178,0.47711095886473975
"2018-06-19T00:00:00.000Z","Russia","Egypt",3,1,"FIFA World Cup","Saint Petersburg","Russia","FALSE",59.95,30.3167,0.1446631964423739
"2018-06-20T00:00:00.000Z","Portugal","Morocco",1,0,"FIFA World Cup","Moscow","Russia","TRUE",55.7558,37.6178,0.634552239137465
"2018-06-20T00:00:00.000Z","Uruguay","Saudi Arabia",1,0,"FIFA World Cup","Rostov-on-Don","Russia","TRUE",55.7558,37.6178,0.2480923798723229
"2018-06-20T00:00:00.000Z","Iran","Spain",0,1,"FIFA World Cup","Kazan","Russia","TRUE",55.7908,49.1144,0.9755220880240834
"2018-06-21T00:00:00.000Z","Denmark","Australia",1,1,"FIFA World Cup","Samara","Russia","TRUE",53.1833,50.1167,0.9975192814093028
"2018-06-21T00:00:00.000Z","France","Peru",1,0,"FIFA World Cup","Ekaterinburg","Russia","TRUE",55.7558,37.6178,0.8081119991963019
"2018-06-21T00:00:00.000Z","Argentina","Croatia",0,3,"FIFA World Cup","Nizhny Novgorod","Russia","TRUE",55.7558,37.6178,0.8386937263598551
"2018-06-22T00:00:00.000Z","Brazil","Costa Rica",2,0,"FIFA World Cup","Saint Petersburg","Russia","TRUE",59.95,30.3167,0.30364124008280347
"2018-06-22T00:00:00.000Z","Nigeria","Iceland",2,0,"FIFA World Cup","Volgograd","Russia","TRUE",48.7086,44.5147,0.18952973724395594
"2018-06-22T00:00:00.000Z","Serbia","Switzerland",1,2,"FIFA World Cup","Kaliningrad","Russia","TRUE",54.7167,20.5,0.756443469130446
"2018-06-23T00:00:00.000Z","Belgium","Tunisia",5,2,"FIFA World Cup","Moscow","Russia","TRUE",55.7558,37.6178,0.8872797573130715
"2018-06-23T00:00:00.000Z","South Korea","Mexico",1,2,"FIFA World Cup","Rostov-on-Don","Russia","TRUE",55.7558,37.6178,0.7342099665979522
"2018-06-23T00:00:00.000Z","Germany","Sweden",2,1,"FIFA World Cup","Sochi","Russia","TRUE",43.5853,39.7203,0.7599480870889179
"2018-06-24T00:00:00.000Z","England","Panama",6,1,"FIFA World Cup","Nizhny Novgorod","Russia","TRUE",55.7558,37.6178,0.9010232239226332
"2018-06-24T00:00:00.000Z","Japan","Senegal",2,2,"FIFA World Cup","Ekaterinburg","Russia","TRUE",55.7558,37.6178,0.9377797638022083
"2018-06-24T00:00:00.000Z","Poland","Colombia",0,3,"FIFA World Cup","Kazan","Russia","TRUE",55.7908,49.1144,0.38360648814548237
"2018-06-25T00:00:00.000Z","Russia","Uruguay",0,3,"FIFA World Cup","Samara","Russia","FALSE",53.1833,50.1167,0.1747190647810668
"2018-06-25T00:00:00.000Z","Saudi Arabia","Egypt",2,1,"FIFA World Cup","Volgograd","Russia","TRUE",48.7086,44.5147,0.018579636845844627
"2018-06-25T00:00:00.000Z","Spain","Morocco",2,2,"FIFA World Cup","Kaliningrad","Russia","TRUE",54.7167,20.5,0.9746407056115376
"2018-06-25T00:00:00.000Z","Iran","Portugal",1,1,"FIFA World Cup","Saransk","Russia","TRUE",54.1833,45.1833,0.9476058556858624
"2018-06-26T00:00:00.000Z","Australia","Peru",0,2,"FIFA World Cup","Sochi","Russia","TRUE",43.5853,39.7203,0.4551131127337764
"2018-06-26T00:00:00.000Z","Denmark","France",0,0,"FIFA World Cup","Moscow","Russia","TRUE",55.7558,37.6178,0.5149518278333856
"2018-06-26T00:00:00.000Z","Nigeria","Argentina",1,2,"FIFA World Cup","Saint Petersburg","Russia","TRUE",59.95,30.3167,0.4786391918783748
"2018-06-26T00:00:00.000Z","Iceland","Croatia",1,2,"FIFA World Cup","Rostov-on-Don","Russia","TRUE",55.7558,37.6178,0.12274562111956588
"2018-06-27T00:00:00.000Z","South Korea","Germany",2,0,"FIFA World Cup","Kazan","Russia","TRUE",55.7908,49.1144,0.1656364572760134
"2018-06-27T00:00:00.000Z","Mexico","Sweden",0,3,"FIFA World Cup","Ekaterinburg","Russia","TRUE",55.7558,37.6178,0.3206999781870725
"2018-06-27T00:00:00.000Z","Serbia","Brazil",0,2,"FIFA World Cup","Moscow","Russia","TRUE",55.7558,37.6178,0.550893421039572
"2018-06-27T00:00:00.000Z","Switzerland","Costa Rica",2,2,"FIFA World Cup","Nizhny Novgorod","Russia","TRUE",55.7558,37.6178,0.3249839004938022
"2018-06-28T00:00:00.000Z","Japan","Poland",0,1,"FIFA World Cup","Volgograd","Russia","TRUE",48.7086,44.5147,0.9237437482505271
"2018-06-28T00:00:00.000Z","Senegal","Colombia",0,1,"FIFA World Cup","Samara","Russia","TRUE",53.1833,50.1167,0.2172303836931344
"2018-06-28T00:00:00.000Z","Panama","Tunisia",1,2,"FIFA World Cup","Saransk","Russia","TRUE",54.1833,45.1833,0.28077049368391505
"2018-06-28T00:00:00.000Z","England","Belgium",0,1,"FIFA World Cup","Kaliningrad","Russia","TRUE",54.7167,20.5,0.6550000718904674
"2018-06-30T00:00:00.000Z","France","Argentina",4,3,"FIFA World Cup","Kazan","Russia","TRUE",55.7908,49.1144,0.8594118637495063
"2018-06-30T00:00:00.000Z","Uruguay","Portugal",2,1,"FIFA World Cup","Sochi","Russia","TRUE",43.5853,39.7203,0.6272817678869522
"2018-07-01T00:00:00.000Z","Russia","Spain",1,1,"FIFA World Cup","Moscow","Russia","FALSE",55.7558,37.6178,0.14704231601226847
"2018-07-01T00:00:00.000Z","Croatia","Denmark",1,1,"FIFA World Cup","Nizhny Novgorod","Russia","TRUE",55.7558,37.6178,0.6927362924442517
"2018-07-02T00:00:00.000Z","Brazil","Mexico",2,0,"FIFA World Cup","Samara","Russia","TRUE",53.1833,50.1167,0.8913428116884063
"2018-07-02T00:00:00.000Z","Belgium","Japan",3,2,"FIFA World Cup","Rostov-on-Don","Russia","TRUE",55.7558,37.6178,0.7342169203578366
"2018-07-03T00:00:00.000Z","Sweden","Switzerland",1,0,"FIFA World Cup","Saint Petersburg","Russia","TRUE",59.95,30.3167,0.13275331172661708
"2018-07-03T00:00:00.000Z","Colombia","England",1,1,"FIFA World Cup","Moscow","Russia","TRUE",55.7558,37.6178,0.18779428773764173
"2018-07-06T00:00:00.000Z","Uruguay","France",0,2,"FIFA World Cup","Nizhny Novgorod","Russia","TRUE",55.7558,37.6178,0.7350001181074104
"2018-07-06T00:00:00.000Z","Brazil","Belgium",1,2,"FIFA World Cup","Kazan","Russia","TRUE",55.7908,49.1144,0.7490988225133779
"2018-07-07T00:00:00.000Z","Sweden","England",0,2,"FIFA World Cup","Samara","Russia","TRUE",53.1833,50.1167,0.8377605479245107
"2018-07-07T00:00:00.000Z","Russia","Croatia",2,2,"FIFA World Cup","Sochi","Russia","FALSE",43.5853,39.7203,0.4017971825952855
"2018-07-10T00:00:00.000Z","France","Belgium",1,0,"FIFA World Cup","Saint Petersburg","Russia","TRUE",59.95,30.3167,0.8664756331024188
"2018-07-11T00:00:00.000Z","Croatia","England",2,1,"FIFA World Cup","Moscow","Russia","TRUE",55.7558,37.6178,0.40767059629469893
"2018-07-14T00:00:00.000Z","Belgium","England",2,0,"FIFA World Cup","Saint Petersburg","Russia","TRUE",59.95,30.3167,0.055320111869937794
"2018-07-15T00:00:00.000Z","France","Croatia",4,2,"FIFA World Cup","Moscow","Russia","TRUE",55.7558,37.6178,0.8083815167306676
"2022-11-20T00:00:00.000Z","Qatar","Ecuador",0,2,"FIFA World Cup","Al Khor","Qatar","FALSE",25.3,51.5333,0.6940188936136635
"2022-11-21T00:00:00.000Z","Senegal","Netherlands",0,2,"FIFA World Cup","Doha","Qatar","TRUE",25.3,51.5333,0.5970808153567331
"2022-11-21T00:00:00.000Z","England","Iran",6,2,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.6998350146914625
"2022-11-21T00:00:00.000Z","United States","Wales",1,1,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.9932198327471191
"2022-11-22T00:00:00.000Z","Argentina","Saudi Arabia",1,2,"FIFA World Cup","Lusail","Qatar","TRUE",25.3,51.5333,0.5408791038734051
"2022-11-22T00:00:00.000Z","Mexico","Poland",0,0,"FIFA World Cup","Doha","Qatar","TRUE",25.3,51.5333,0.612079728638163
"2022-11-22T00:00:00.000Z","Denmark","Tunisia",0,0,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.7909369304480878
"2022-11-22T00:00:00.000Z","France","Australia",4,1,"FIFA World Cup","Al Wakrah","Qatar","TRUE",25.18,51.61,0.8903871426515786
"2022-11-23T00:00:00.000Z","Germany","Japan",1,2,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.02756359359183902
"2022-11-23T00:00:00.000Z","Spain","Costa Rica",7,0,"FIFA World Cup","Doha","Qatar","TRUE",25.3,51.5333,0.8988529457224763
"2022-11-23T00:00:00.000Z","Morocco","Croatia",0,0,"FIFA World Cup","Al Khor","Qatar","TRUE",25.3,51.5333,0.819430612411612
"2022-11-23T00:00:00.000Z","Belgium","Canada",1,0,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.6227895806991264
"2022-11-24T00:00:00.000Z","Switzerland","Cameroon",1,0,"FIFA World Cup","Al Wakrah","Qatar","TRUE",25.18,51.61,0.0958578987685208
"2022-11-24T00:00:00.000Z","Brazil","Serbia",2,0,"FIFA World Cup","Lusail","Qatar","TRUE",25.3,51.5333,0.9910183522554588
"2022-11-24T00:00:00.000Z","Uruguay","South Korea",0,0,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.9887859933517318
"2022-11-24T00:00:00.000Z","Portugal","Ghana",3,2,"FIFA World Cup","Doha","Qatar","TRUE",25.3,51.5333,0.3601987793363721
"2022-11-25T00:00:00.000Z","Qatar","Senegal",1,3,"FIFA World Cup","Doha","Qatar","FALSE",25.3,51.5333,0.5198540855227545
"2022-11-25T00:00:00.000Z","Netherlands","Ecuador",1,1,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.3629048493602147
"2022-11-25T00:00:00.000Z","Wales","Iran",0,2,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.38990673149780863
"2022-11-25T00:00:00.000Z","England","United States",0,0,"FIFA World Cup","Al Khor","Qatar","TRUE",25.3,51.5333,0.26038485654716936
"2022-11-26T00:00:00.000Z","Poland","Saudi Arabia",2,0,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.4239766960705944
"2022-11-26T00:00:00.000Z","Argentina","Mexico",2,0,"FIFA World Cup","Lusail","Qatar","TRUE",25.3,51.5333,0.3819497003683803
"2022-11-26T00:00:00.000Z","Tunisia","Australia",0,1,"FIFA World Cup","Al Wakrah","Qatar","TRUE",25.18,51.61,0.34491447592630253
"2022-11-26T00:00:00.000Z","France","Denmark",2,1,"FIFA World Cup","Doha","Qatar","TRUE",25.3,51.5333,0.4769534187264979
"2022-11-27T00:00:00.000Z","Japan","Costa Rica",0,1,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.34227865458943496
"2022-11-27T00:00:00.000Z","Spain","Germany",1,1,"FIFA World Cup","Al Khor","Qatar","TRUE",25.3,51.5333,0.8618229558459756
"2022-11-27T00:00:00.000Z","Belgium","Morocco",0,2,"FIFA World Cup","Doha","Qatar","TRUE",25.3,51.5333,0.4582427732836958
"2022-11-27T00:00:00.000Z","Croatia","Canada",4,1,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.019453367723554438
"2022-11-28T00:00:00.000Z","Cameroon","Serbia",3,3,"FIFA World Cup","Al Wakrah","Qatar","TRUE",25.18,51.61,0.7746866605673763
"2022-11-28T00:00:00.000Z","Brazil","Switzerland",1,0,"FIFA World Cup","Doha","Qatar","TRUE",25.3,51.5333,0.8500238783607541
"2022-11-28T00:00:00.000Z","South Korea","Ghana",2,3,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.5822206189742587
"2022-11-28T00:00:00.000Z","Portugal","Uruguay",2,0,"FIFA World Cup","Lusail","Qatar","TRUE",25.3,51.5333,0.642770398459082
"2022-11-29T00:00:00.000Z","Ecuador","Senegal",1,2,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.6494463196776579
"2022-11-29T00:00:00.000Z","Qatar","Netherlands",0,2,"FIFA World Cup","Al Khor","Qatar","FALSE",25.3,51.5333,0.9206335439233042
"2022-11-29T00:00:00.000Z","Wales","England",0,3,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.890980918884078
"2022-11-29T00:00:00.000Z","Iran","United States",0,1,"FIFA World Cup","Doha","Qatar","TRUE",25.3,51.5333,0.5666375899288478
"2022-11-30T00:00:00.000Z","Poland","Argentina",0,2,"FIFA World Cup","Doha","Qatar","TRUE",25.3,51.5333,0.7787285681161054
"2022-11-30T00:00:00.000Z","Saudi Arabia","Mexico",1,2,"FIFA World Cup","Lusail","Qatar","TRUE",25.3,51.5333,0.2789890846435652
"2022-11-30T00:00:00.000Z","Australia","Denmark",1,0,"FIFA World Cup","Al Wakrah","Qatar","TRUE",25.18,51.61,0.9592654060747892
"2022-11-30T00:00:00.000Z","Tunisia","France",1,0,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.6857395309294225
"2022-12-01T00:00:00.000Z","Japan","Spain",2,1,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.062232415163758104
"2022-12-01T00:00:00.000Z","Costa Rica","Germany",2,4,"FIFA World Cup","Al Khor","Qatar","TRUE",25.3,51.5333,0.6060251273573898
"2022-12-01T00:00:00.000Z","Croatia","Belgium",0,0,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.6601716567734632
"2022-12-01T00:00:00.000Z","Canada","Morocco",1,2,"FIFA World Cup","Doha","Qatar","TRUE",25.3,51.5333,0.16717482774144088
"2022-12-02T00:00:00.000Z","Serbia","Switzerland",2,3,"FIFA World Cup","Doha","Qatar","TRUE",25.3,51.5333,0.5860090357274113
"2022-12-02T00:00:00.000Z","Cameroon","Brazil",1,0,"FIFA World Cup","Lusail","Qatar","TRUE",25.3,51.5333,0.8679318889041852
"2022-12-02T00:00:00.000Z","Ghana","Uruguay",0,2,"FIFA World Cup","Al Wakrah","Qatar","TRUE",25.18,51.61,0.32987023716530195
"2022-12-02T00:00:00.000Z","South Korea","Portugal",2,1,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.4884864051411748
"2022-12-03T00:00:00.000Z","Netherlands","United States",3,1,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.2219060741805614
"2022-12-03T00:00:00.000Z","Argentina","Australia",2,1,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.30614996497090763
"2022-12-04T00:00:00.000Z","France","Poland",3,1,"FIFA World Cup","Doha","Qatar","TRUE",25.3,51.5333,0.6044938472644978
"2022-12-04T00:00:00.000Z","England","Senegal",3,0,"FIFA World Cup","Al Khor","Qatar","TRUE",25.3,51.5333,0.6437445209955488
"2022-12-05T00:00:00.000Z","Japan","Croatia",1,1,"FIFA World Cup","Al Wakrah","Qatar","TRUE",25.18,51.61,0.1358876362319006
"2022-12-05T00:00:00.000Z","Brazil","South Korea",4,1,"FIFA World Cup","Doha","Qatar","TRUE",25.3,51.5333,0.1881653918792432
"2022-12-06T00:00:00.000Z","Morocco","Spain",0,0,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.8849334644199145
"2022-12-06T00:00:00.000Z","Portugal","Switzerland",6,1,"FIFA World Cup","Lusail","Qatar","TRUE",25.3,51.5333,0.9387082024152535
"2022-12-09T00:00:00.000Z","Croatia","Brazil",1,1,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.8601152778849279
"2022-12-09T00:00:00.000Z","Netherlands","Argentina",2,2,"FIFA World Cup","Lusail","Qatar","TRUE",25.3,51.5333,0.6709342018633431
"2022-12-10T00:00:00.000Z","Morocco","Portugal",1,0,"FIFA World Cup","Doha","Qatar","TRUE",25.3,51.5333,0.8638058504157107
"2022-12-10T00:00:00.000Z","England","France",1,2,"FIFA World Cup","Al Khor","Qatar","TRUE",25.3,51.5333,0.5621933904692886
"2022-12-13T00:00:00.000Z","Argentina","Croatia",3,0,"FIFA World Cup","Lusail","Qatar","TRUE",25.3,51.5333,0.6057939277322961
"2022-12-14T00:00:00.000Z","France","Morocco",2,0,"FIFA World Cup","Al Khor","Qatar","TRUE",25.3,51.5333,0.23480989452606882
"2022-12-17T00:00:00.000Z","Croatia","Morocco",2,1,"FIFA World Cup","Al Rayyan","Qatar","TRUE",25.3,51.5333,0.7390382411977077
"2022-12-18T00:00:00.000Z","Argentina","France",3,3,"FIFA World Cup","Lusail","Qatar","TRUE",25.3,51.5333,0.6741596673253305
